csd_code,municipality,region,year,survey_month,bedroom_type,vacancy_rate_pct,quality_flag,quality_level
3519044,Whitchurch-Stouffville,York,1991,October,Total,0.0,c,Good
3519044,Whitchurch-Stouffville,York,1992,October,2 Bedroom,1.4,a,Excellent
3519044,Whitchurch-Stouffville,York,1992,October,Total,0.9,a,Excellent
3519044,Whitchurch-Stouffville,York,1993,October,2 Bedroom,0.0,c,Good
3519044,Whitchurch-Stouffville,York,1993,October,Total,0.0,c,Good
3519044,Whitchurch-Stouffville,York,1994,October,2 Bedroom,0.0,c,Good
3519044,Whitchurch-Stouffville,York,1994,October,Total,0.0,c,Good
3519044,Whitchurch-Stouffville,York,1995,October,1 Bedroom,0.0,c,Good
3519044,Whitchurch-Stouffville,York,1995,October,2 Bedroom,0.0,c,Good
3519044,Whitchurch-Stouffville,York,1995,October,Total,0.0,c,Good
3519044,Whitchurch-Stouffville,York,1996,October,1 Bedroom,0.0,c,Good
3519044,Whitchurch-Stouffville,York,1996,October,2 Bedroom,0.0,c,Good
3519044,Whitchurch-Stouffville,York,1996,October,Total,0.0,c,Good
3519044,Whitchurch-Stouffville,York,1997,October,1 Bedroom,1.2,a,Excellent
3519044,Whitchurch-Stouffville,York,1997,October,2 Bedroom,0.9,a,Excellent
3519044,Whitchurch-Stouffville,York,1997,October,Total,1.0,a,Excellent
3519044,Whitchurch-Stouffville,York,1998,October,2 Bedroom,0.0,d,Poor (use with caution)
3519044,Whitchurch-Stouffville,York,1998,October,Total,0.0,d,Poor (use with caution)
3519044,Whitchurch-Stouffville,York,1999,October,1 Bedroom,0.0,c,Good
3519044,Whitchurch-Stouffville,York,1999,October,2 Bedroom,1.1,a,Excellent
3519044,Whitchurch-Stouffville,York,1999,October,Total,0.7,b,Very good
3519044,Whitchurch-Stouffville,York,2000,October,1 Bedroom,0.0,d,Poor (use with caution)
3519044,Whitchurch-Stouffville,York,2000,October,2 Bedroom,0.0,d,Poor (use with caution)
3519044,Whitchurch-Stouffville,York,2000,October,Total,0.0,d,Poor (use with caution)
3519044,Whitchurch-Stouffville,York,2004,October,2 Bedroom,3.4,c,Good
3519044,Whitchurch-Stouffville,York,2004,October,Total,2.7,b,Very good
3519044,Whitchurch-Stouffville,York,2005,October,1 Bedroom,0.0,c,Good
3519044,Whitchurch-Stouffville,York,2005,October,2 Bedroom,2.3,b,Very good
3519044,Whitchurch-Stouffville,York,2005,October,Total,1.4,a,Excellent
3519044,Whitchurch-Stouffville,York,2006,October,1 Bedroom,0.0,c,Good
3519044,Whitchurch-Stouffville,York,2006,October,2 Bedroom,0.9,a,Excellent
3519044,Whitchurch-Stouffville,York,2006,October,Total,0.5,a,Excellent
3519044,Whitchurch-Stouffville,York,2008,October,2 Bedroom,5.8,d,Poor (use with caution)
3519044,Whitchurch-Stouffville,York,2008,October,Total,4.6,d,Poor (use with caution)
3519044,Whitchurch-Stouffville,York,2009,October,Total,0.8,d,Poor (use with caution)
3519044,Whitchurch-Stouffville,York,2010,October,1 Bedroom,0.0,c,Good
3519044,Whitchurch-Stouffville,York,2010,October,2 Bedroom,5.9,c,Good
3519044,Whitchurch-Stouffville,York,2010,October,Total,3.7,d,Poor (use with caution)
3519044,Whitchurch-Stouffville,York,2011,October,1 Bedroom,0.0,c,Good
3519044,Whitchurch-Stouffville,York,2011,October,2 Bedroom,2.5,c,Good
3519044,Whitchurch-Stouffville,York,2011,October,Total,1.4,a,Excellent
3519044,Whitchurch-Stouffville,York,2012,October,1 Bedroom,1.8,c,Good
3519044,Whitchurch-Stouffville,York,2012,October,2 Bedroom,0.0,c,Good
3519044,Whitchurch-Stouffville,York,2012,October,Total,0.8,a,Excellent
3519044,Whitchurch-Stouffville,York,2013,October,1 Bedroom,0.0,c,Good
3519044,Whitchurch-Stouffville,York,2013,October,2 Bedroom,1.1,a,Excellent
3519044,Whitchurch-Stouffville,York,2013,October,Total,0.7,a,Excellent
3519044,Whitchurch-Stouffville,York,2014,October,1 Bedroom,1.5,c,Good
3519044,Whitchurch-Stouffville,York,2014,October,2 Bedroom,8.1,c,Good
3519044,Whitchurch-Stouffville,York,2014,October,Total,5.4,d,Poor (use with caution)
3519044,Whitchurch-Stouffville,York,2016,October,1 Bedroom,0.0,c,Good
3519044,Whitchurch-Stouffville,York,2016,October,2 Bedroom,2.6,c,Good
3519044,Whitchurch-Stouffville,York,2016,October,Total,1.6,c,Good
3519044,Whitchurch-Stouffville,York,2017,October,1 Bedroom,0.0,d,Poor (use with caution)
3519044,Whitchurch-Stouffville,York,2019,October,2 Bedroom,0.0,d,Poor (use with caution)
3519044,Whitchurch-Stouffville,York,2019,October,Total,0.0,d,Poor (use with caution)
3519046,Aurora,York,1990,October,1 Bedroom,0.5,a,Excellent
3519046,Aurora,York,1990,October,2 Bedroom,1.8,c,Good
3519046,Aurora,York,1990,October,Total,1.1,a,Excellent
3519046,Aurora,York,1991,October,1 Bedroom,0.5,a,Excellent
3519046,Aurora,York,1991,October,2 Bedroom,1.2,a,Excellent
3519046,Aurora,York,1991,October,Total,1.0,a,Excellent
3519046,Aurora,York,1992,October,1 Bedroom,0.0,c,Good
3519046,Aurora,York,1992,October,2 Bedroom,1.8,c,Good
3519046,Aurora,York,1992,October,Studio,14.3,a,Excellent
3519046,Aurora,York,1992,October,Total,1.2,a,Excellent
3519046,Aurora,York,1993,October,1 Bedroom,0.5,a,Excellent
3519046,Aurora,York,1993,October,2 Bedroom,1.3,a,Excellent
3519046,Aurora,York,1993,October,Total,0.8,a,Excellent
3519046,Aurora,York,1994,October,1 Bedroom,0.0,d,Poor (use with caution)
3519046,Aurora,York,1994,October,2 Bedroom,0.7,b,Very good
3519046,Aurora,York,1994,October,3 Bedroom,13.1,c,Good
3519046,Aurora,York,1994,October,Total,5.1,d,Poor (use with caution)
3519046,Aurora,York,1995,October,1 Bedroom,0.4,a,Excellent
3519046,Aurora,York,1995,October,2 Bedroom,1.8,b,Very good
3519046,Aurora,York,1995,October,3 Bedroom,4.7,b,Very good
3519046,Aurora,York,1995,October,Total,2.3,a,Excellent
3519046,Aurora,York,1996,October,1 Bedroom,0.0,c,Good
3519046,Aurora,York,1996,October,2 Bedroom,0.0,c,Good
3519046,Aurora,York,1996,October,3 Bedroom,10.8,a,Excellent
3519046,Aurora,York,1996,October,Total,3.5,b,Very good
3519046,Aurora,York,1997,October,1 Bedroom,0.4,a,Excellent
3519046,Aurora,York,1997,October,2 Bedroom,0.5,a,Excellent
3519046,Aurora,York,1997,October,Studio,8.7,a,Excellent
3519046,Aurora,York,1997,October,Total,0.7,a,Excellent
3519046,Aurora,York,1998,October,1 Bedroom,1.0,a,Excellent
3519046,Aurora,York,1998,October,2 Bedroom,0.0,d,Poor (use with caution)
3519046,Aurora,York,1998,October,Total,0.5,a,Excellent
3519046,Aurora,York,1999,October,1 Bedroom,1.1,a,Excellent
3519046,Aurora,York,1999,October,2 Bedroom,2.8,c,Good
3519046,Aurora,York,1999,October,Studio,0.0,a,Excellent
3519046,Aurora,York,1999,October,Total,1.7,c,Good
3519046,Aurora,York,2000,October,1 Bedroom,0.5,a,Excellent
3519046,Aurora,York,2000,October,2 Bedroom,0.5,a,Excellent
3519046,Aurora,York,2000,October,Total,0.7,a,Excellent
3519046,Aurora,York,2001,October,1 Bedroom,0.0,c,Good
3519046,Aurora,York,2001,October,2 Bedroom,0.7,a,Excellent
3519046,Aurora,York,2001,October,Total,0.3,a,Excellent
3519046,Aurora,York,2002,October,1 Bedroom,0.5,a,Excellent
3519046,Aurora,York,2002,October,2 Bedroom,0.9,a,Excellent
3519046,Aurora,York,2002,October,3 Bedroom,0.0,a,Excellent
3519046,Aurora,York,2002,October,Studio,0.0,a,Excellent
3519046,Aurora,York,2002,October,Total,0.7,a,Excellent
3519046,Aurora,York,2003,October,1 Bedroom,0.0,c,Good
3519046,Aurora,York,2003,October,2 Bedroom,2.6,c,Good
3519046,Aurora,York,2003,October,Total,1.2,a,Excellent
3519046,Aurora,York,2004,October,1 Bedroom,1.6,b,Very good
3519046,Aurora,York,2004,October,2 Bedroom,1.5,a,Excellent
3519046,Aurora,York,2004,October,Total,1.5,a,Excellent
3519046,Aurora,York,2005,October,1 Bedroom,0.7,b,Very good
3519046,Aurora,York,2005,October,2 Bedroom,0.0,d,Poor (use with caution)
3519046,Aurora,York,2005,October,Total,0.4,b,Very good
3519046,Aurora,York,2006,October,Total,0.7,b,Very good
3519046,Aurora,York,2007,October,1 Bedroom,0.0,d,Poor (use with caution)
3519046,Aurora,York,2007,October,2 Bedroom,0.2,a,Excellent
3519046,Aurora,York,2007,October,3 Bedroom,1.2,a,Excellent
3519046,Aurora,York,2007,October,Total,0.4,a,Excellent
3519046,Aurora,York,2008,October,2 Bedroom,0.9,a,Excellent
3519046,Aurora,York,2008,October,3 Bedroom,0.8,a,Excellent
3519046,Aurora,York,2008,October,Total,1.2,a,Excellent
3519046,Aurora,York,2010,October,1 Bedroom,1.1,a,Excellent
3519046,Aurora,York,2010,October,2 Bedroom,1.2,a,Excellent
3519046,Aurora,York,2010,October,3 Bedroom,3.8,c,Good
3519046,Aurora,York,2010,October,Total,1.9,b,Very good
3519046,Aurora,York,2011,October,2 Bedroom,0.0,d,Poor (use with caution)
3519046,Aurora,York,2012,October,1 Bedroom,0.0,d,Poor (use with caution)
3519046,Aurora,York,2012,October,2 Bedroom,0.0,d,Poor (use with caution)
3519046,Aurora,York,2012,October,Total,0.0,d,Poor (use with caution)
3519046,Aurora,York,2013,October,1 Bedroom,0.0,d,Poor (use with caution)
3519046,Aurora,York,2013,October,2 Bedroom,1.2,d,Poor (use with caution)
3519046,Aurora,York,2014,October,2 Bedroom,0.0,d,Poor (use with caution)
3519046,Aurora,York,2014,October,Total,0.6,b,Very good
3519046,Aurora,York,2015,October,1 Bedroom,0.0,d,Poor (use with caution)
3519046,Aurora,York,2015,October,Total,0.8,a,Excellent
3519046,Aurora,York,2016,October,1 Bedroom,0.0,d,Poor (use with caution)
3519046,Aurora,York,2016,October,2 Bedroom,4.2,d,Poor (use with caution)
3519046,Aurora,York,2016,October,3 Bedroom,2.0,c,Good
3519046,Aurora,York,2016,October,Total,2.3,c,Good
3519046,Aurora,York,2017,October,2 Bedroom,0.8,d,Poor (use with caution)
3519046,Aurora,York,2017,October,Total,2.2,c,Good
3519046,Aurora,York,2018,October,1 Bedroom,0.6,b,Very good
3519046,Aurora,York,2018,October,2 Bedroom,2.2,c,Good
3519046,Aurora,York,2019,October,1 Bedroom,0.0,d,Poor (use with caution)
3519046,Aurora,York,2019,October,2 Bedroom,1.3,d,Poor (use with caution)
3519046,Aurora,York,2019,October,Total,0.6,b,Very good
3519046,Aurora,York,2020,October,1 Bedroom,1.7,c,Good
3519046,Aurora,York,2020,October,2 Bedroom,0.7,a,Excellent
3519046,Aurora,York,2020,October,Total,0.9,a,Excellent
3519046,Aurora,York,2021,October,1 Bedroom,1.7,c,Good
3519046,Aurora,York,2021,October,2 Bedroom,0.7,a,Excellent
3519046,Aurora,York,2021,October,Total,1.0,a,Excellent
3519046,Aurora,York,2022,October,1 Bedroom,2.7,c,Good
3519046,Aurora,York,2022,October,2 Bedroom,3.7,d,Poor (use with caution)
3519046,Aurora,York,2022,October,Total,2.7,c,Good
3519046,Aurora,York,2023,October,1 Bedroom,2.4,c,Good
3519046,Aurora,York,2023,October,2 Bedroom,0.4,b,Very good
3519046,Aurora,York,2023,October,Total,1.4,a,Excellent
3519046,Aurora,York,2024,October,1 Bedroom,1.8,b,Very good
3519046,Aurora,York,2024,October,2 Bedroom,2.0,b,Very good
3519046,Aurora,York,2024,October,3 Bedroom,6.0,b,Very good
3519046,Aurora,York,2024,October,Total,2.5,b,Very good
3519046,Aurora,York,2025,October,1 Bedroom,3.6,d,Poor (use with caution)
3519046,Aurora,York,2025,October,2 Bedroom,2.8,a,Excellent
3519046,Aurora,York,2025,October,Total,2.7,a,Excellent
3519048,Newmarket,York,1990,October,1 Bedroom,1.3,a,Excellent
3519048,Newmarket,York,1990,October,2 Bedroom,0.7,a,Excellent
3519048,Newmarket,York,1990,October,3 Bedroom,0.0,d,Poor (use with caution)
3519048,Newmarket,York,1990,October,Total,1.1,a,Excellent
3519048,Newmarket,York,1991,October,1 Bedroom,2.0,c,Good
3519048,Newmarket,York,1991,October,2 Bedroom,0.7,a,Excellent
3519048,Newmarket,York,1991,October,3 Bedroom,0.0,d,Poor (use with caution)
3519048,Newmarket,York,1991,October,Studio,0.0,b,Very good
3519048,Newmarket,York,1991,October,Total,1.1,a,Excellent
3519048,Newmarket,York,1992,October,1 Bedroom,1.3,a,Excellent
3519048,Newmarket,York,1992,October,2 Bedroom,1.0,a,Excellent
3519048,Newmarket,York,1992,October,3 Bedroom,2.8,c,Good
3519048,Newmarket,York,1992,October,Total,1.3,a,Excellent
3519048,Newmarket,York,1993,October,1 Bedroom,2.7,c,Good
3519048,Newmarket,York,1993,October,2 Bedroom,2.7,b,Very good
3519048,Newmarket,York,1993,October,3 Bedroom,2.6,a,Excellent
3519048,Newmarket,York,1993,October,Studio,4.0,d,Poor (use with caution)
3519048,Newmarket,York,1993,October,Total,2.8,a,Excellent
3519048,Newmarket,York,1994,October,1 Bedroom,0.0,c,Good
3519048,Newmarket,York,1994,October,2 Bedroom,0.5,a,Excellent
3519048,Newmarket,York,1994,October,3 Bedroom,1.2,a,Excellent
3519048,Newmarket,York,1994,October,Total,0.5,a,Excellent
3519048,Newmarket,York,1995,October,1 Bedroom,1.9,c,Good
3519048,Newmarket,York,1995,October,2 Bedroom,0.4,a,Excellent
3519048,Newmarket,York,1995,October,3 Bedroom,0.0,c,Good
3519048,Newmarket,York,1995,October,Total,1.4,a,Excellent
3519048,Newmarket,York,1996,October,1 Bedroom,0.8,a,Excellent
3519048,Newmarket,York,1996,October,2 Bedroom,1.2,a,Excellent
3519048,Newmarket,York,1996,October,3 Bedroom,0.0,c,Good
3519048,Newmarket,York,1996,October,Total,1.5,a,Excellent
3519048,Newmarket,York,1997,October,1 Bedroom,2.9,c,Good
3519048,Newmarket,York,1997,October,2 Bedroom,1.2,a,Excellent
3519048,Newmarket,York,1997,October,3 Bedroom,1.3,a,Excellent
3519048,Newmarket,York,1997,October,Total,1.9,b,Very good
3519048,Newmarket,York,1998,October,1 Bedroom,2.0,c,Good
3519048,Newmarket,York,1998,October,2 Bedroom,0.5,a,Excellent
3519048,Newmarket,York,1998,October,3 Bedroom,0.0,c,Good
3519048,Newmarket,York,1998,October,Studio,0.0,c,Good
3519048,Newmarket,York,1998,October,Total,1.0,a,Excellent
3519048,Newmarket,York,1999,October,1 Bedroom,3.0,c,Good
3519048,Newmarket,York,1999,October,2 Bedroom,0.5,a,Excellent
3519048,Newmarket,York,1999,October,3 Bedroom,0.0,d,Poor (use with caution)
3519048,Newmarket,York,1999,October,Total,1.6,c,Good
3519048,Newmarket,York,2000,October,1 Bedroom,0.4,b,Very good
3519048,Newmarket,York,2000,October,2 Bedroom,1.2,d,Poor (use with caution)
3519048,Newmarket,York,2000,October,3 Bedroom,2.0,c,Good
3519048,Newmarket,York,2000,October,Studio,0.0,d,Poor (use with caution)
3519048,Newmarket,York,2000,October,Total,0.8,a,Excellent
3519048,Newmarket,York,2001,October,1 Bedroom,1.1,a,Excellent
3519048,Newmarket,York,2001,October,2 Bedroom,0.0,c,Good
3519048,Newmarket,York,2001,October,Studio,0.0,c,Good
3519048,Newmarket,York,2001,October,Total,0.4,a,Excellent
3519048,Newmarket,York,2002,October,1 Bedroom,1.7,c,Good
3519048,Newmarket,York,2002,October,2 Bedroom,0.6,a,Excellent
3519048,Newmarket,York,2002,October,Total,1.2,a,Excellent
3519048,Newmarket,York,2003,October,1 Bedroom,0.9,a,Excellent
3519048,Newmarket,York,2003,October,2 Bedroom,2.1,a,Excellent
3519048,Newmarket,York,2003,October,Total,1.5,a,Excellent
3519048,Newmarket,York,2004,October,1 Bedroom,1.7,b,Very good
3519048,Newmarket,York,2004,October,2 Bedroom,2.4,b,Very good
3519048,Newmarket,York,2004,October,3 Bedroom,6.4,a,Excellent
3519048,Newmarket,York,2004,October,Studio,4.5,d,Poor (use with caution)
3519048,Newmarket,York,2004,October,Total,2.6,a,Excellent
3519048,Newmarket,York,2005,October,1 Bedroom,1.5,a,Excellent
3519048,Newmarket,York,2005,October,2 Bedroom,1.1,d,Poor (use with caution)
3519048,Newmarket,York,2005,October,Studio,0.0,d,Poor (use with caution)
3519048,Newmarket,York,2005,October,Total,1.2,a,Excellent
3519048,Newmarket,York,2006,October,1 Bedroom,2.2,c,Good
3519048,Newmarket,York,2006,October,2 Bedroom,0.5,b,Very good
3519048,Newmarket,York,2006,October,Total,1.3,a,Excellent
3519048,Newmarket,York,2007,October,1 Bedroom,1.3,a,Excellent
3519048,Newmarket,York,2007,October,2 Bedroom,2.8,c,Good
3519048,Newmarket,York,2007,October,3 Bedroom,8.1,c,Good
3519048,Newmarket,York,2007,October,Studio,5.8,d,Poor (use with caution)
3519048,Newmarket,York,2007,October,Total,2.7,b,Very good
3519048,Newmarket,York,2008,October,1 Bedroom,2.7,b,Very good
3519048,Newmarket,York,2008,October,2 Bedroom,0.7,a,Excellent
3519048,Newmarket,York,2008,October,Total,1.6,b,Very good
3519048,Newmarket,York,2009,October,1 Bedroom,1.4,a,Excellent
3519048,Newmarket,York,2009,October,2 Bedroom,1.0,a,Excellent
3519048,Newmarket,York,2009,October,3 Bedroom,5.0,b,Very good
3519048,Newmarket,York,2009,October,Total,1.5,a,Excellent
3519048,Newmarket,York,2010,October,1 Bedroom,2.5,c,Good
3519048,Newmarket,York,2010,October,2 Bedroom,1.6,b,Very good
3519048,Newmarket,York,2010,October,Total,2.0,b,Very good
3519048,Newmarket,York,2011,October,1 Bedroom,0.9,a,Excellent
3519048,Newmarket,York,2011,October,2 Bedroom,0.5,b,Very good
3519048,Newmarket,York,2011,October,Studio,4.7,d,Poor (use with caution)
3519048,Newmarket,York,2011,October,Total,0.8,a,Excellent
3519048,Newmarket,York,2012,October,1 Bedroom,2.7,c,Good
3519048,Newmarket,York,2012,October,2 Bedroom,2.1,c,Good
3519048,Newmarket,York,2012,October,3 Bedroom,2.2,c,Good
3519048,Newmarket,York,2012,October,Studio,0.0,d,Poor (use with caution)
3519048,Newmarket,York,2012,October,Total,2.2,b,Very good
3519048,Newmarket,York,2013,October,1 Bedroom,3.1,d,Poor (use with caution)
3519048,Newmarket,York,2013,October,2 Bedroom,1.9,b,Very good
3519048,Newmarket,York,2013,October,3 Bedroom,2.1,b,Very good
3519048,Newmarket,York,2013,October,Total,3.1,c,Good
3519048,Newmarket,York,2014,October,1 Bedroom,1.1,d,Poor (use with caution)
3519048,Newmarket,York,2014,October,2 Bedroom,1.8,c,Good
3519048,Newmarket,York,2014,October,Studio,5.6,d,Poor (use with caution)
3519048,Newmarket,York,2014,October,Total,1.6,c,Good
3519048,Newmarket,York,2015,October,1 Bedroom,0.4,b,Very good
3519048,Newmarket,York,2015,October,2 Bedroom,0.3,b,Very good
3519048,Newmarket,York,2015,October,Total,0.5,b,Very good
3519048,Newmarket,York,2016,October,1 Bedroom,2.8,c,Good
3519048,Newmarket,York,2016,October,2 Bedroom,0.7,b,Very good
3519048,Newmarket,York,2016,October,Studio,0.0,d,Poor (use with caution)
3519048,Newmarket,York,2016,October,Total,1.6,c,Good
3519048,Newmarket,York,2017,October,1 Bedroom,2.5,b,Very good
3519048,Newmarket,York,2017,October,2 Bedroom,1.0,a,Excellent
3519048,Newmarket,York,2017,October,Studio,0.0,d,Poor (use with caution)
3519048,Newmarket,York,2017,October,Total,1.5,a,Excellent
3519048,Newmarket,York,2018,October,1 Bedroom,2.3,c,Good
3519048,Newmarket,York,2018,October,2 Bedroom,2.4,c,Good
3519048,Newmarket,York,2018,October,3 Bedroom,2.3,a,Excellent
3519048,Newmarket,York,2018,October,Studio,0.0,d,Poor (use with caution)
3519048,Newmarket,York,2018,October,Total,2.2,c,Good
3519048,Newmarket,York,2019,October,1 Bedroom,2.2,c,Good
3519048,Newmarket,York,2019,October,2 Bedroom,1.1,a,Excellent
3519048,Newmarket,York,2019,October,3 Bedroom,0.0,d,Poor (use with caution)
3519048,Newmarket,York,2019,October,Total,1.9,c,Good
3519048,Newmarket,York,2020,October,1 Bedroom,1.1,a,Excellent
3519048,Newmarket,York,2020,October,2 Bedroom,0.0,d,Poor (use with caution)
3519048,Newmarket,York,2020,October,Studio,0.0,d,Poor (use with caution)
3519048,Newmarket,York,2020,October,Total,0.6,a,Excellent
3519048,Newmarket,York,2021,October,2 Bedroom,0.0,d,Poor (use with caution)
3519048,Newmarket,York,2021,October,Studio,0.0,d,Poor (use with caution)
3519048,Newmarket,York,2021,October,Total,0.9,d,Poor (use with caution)
3519048,Newmarket,York,2022,October,1 Bedroom,0.5,b,Very good
3519048,Newmarket,York,2022,October,2 Bedroom,0.3,b,Very good
3519048,Newmarket,York,2022,October,Total,0.3,b,Very good
3519048,Newmarket,York,2024,October,1 Bedroom,3.4,d,Poor (use with caution)
3519048,Newmarket,York,2024,October,Total,2.8,c,Good
3519048,Newmarket,York,2025,October,1 Bedroom,5.0,d,Poor (use with caution)
3519070,Georgina,York,1990,October,2 Bedroom,6.4,b,Very good
3519070,Georgina,York,1990,October,Total,4.2,b,Very good
3519070,Georgina,York,1991,October,1 Bedroom,13.3,d,Poor (use with caution)
3519070,Georgina,York,1991,October,2 Bedroom,8.8,b,Very good
3519070,Georgina,York,1991,October,Total,9.1,b,Very good
3519070,Georgina,York,1992,October,1 Bedroom,0.0,d,Poor (use with caution)
3519070,Georgina,York,1993,October,1 Bedroom,4.5,d,Poor (use with caution)
3519070,Georgina,York,1993,October,2 Bedroom,6.5,c,Good
3519070,Georgina,York,1993,October,Total,6.0,c,Good
3519070,Georgina,York,1994,October,1 Bedroom,2.7,c,Good
3519070,Georgina,York,1994,October,2 Bedroom,3.7,c,Good
3519070,Georgina,York,1994,October,3 Bedroom,4.3,a,Excellent
3519070,Georgina,York,1994,October,Studio,8.7,a,Excellent
3519070,Georgina,York,1994,October,Total,3.7,b,Very good
3519070,Georgina,York,1995,October,3 Bedroom,19.9,d,Poor (use with caution)
3519070,Georgina,York,1996,October,2 Bedroom,0.0,d,Poor (use with caution)
3519070,Georgina,York,1996,October,Total,0.7,b,Very good
3519070,Georgina,York,1997,October,3 Bedroom,9.5,c,Good
3519070,Georgina,York,1997,October,Total,7.3,c,Good
3519070,Georgina,York,1998,October,Total,4.2,d,Poor (use with caution)
3519070,Georgina,York,1999,October,1 Bedroom,0.0,d,Poor (use with caution)
3519070,Georgina,York,1999,October,Total,1.6,c,Good
3519070,Georgina,York,2000,October,1 Bedroom,1.4,d,Poor (use with caution)
3519070,Georgina,York,2001,October,1 Bedroom,5.0,d,Poor (use with caution)
3519070,Georgina,York,2004,October,1 Bedroom,2.7,c,Good
3519070,Georgina,York,2004,October,2 Bedroom,5.6,c,Good
3519070,Georgina,York,2004,October,3 Bedroom,2.6,a,Excellent
3519070,Georgina,York,2004,October,Total,4.1,c,Good
3519070,Georgina,York,2005,October,1 Bedroom,0.0,d,Poor (use with caution)
3519070,Georgina,York,2005,October,3 Bedroom,0.8,a,Excellent
3519070,Georgina,York,2005,October,Total,1.2,a,Excellent
3519070,Georgina,York,2007,October,1 Bedroom,0.0,d,Poor (use with caution)
3519070,Georgina,York,2007,October,Total,0.7,b,Very good
3519070,Georgina,York,2008,October,1 Bedroom,0.0,d,Poor (use with caution)
3519070,Georgina,York,2009,October,1 Bedroom,3.2,d,Poor (use with caution)
3519070,Georgina,York,2009,October,2 Bedroom,0.6,a,Excellent
3519070,Georgina,York,2009,October,3 Bedroom,3.3,c,Good
3519070,Georgina,York,2009,October,Total,1.9,b,Very good
3519070,Georgina,York,2010,October,1 Bedroom,3.0,d,Poor (use with caution)
3519070,Georgina,York,2011,October,1 Bedroom,0.0,c,Good
3519070,Georgina,York,2011,October,2 Bedroom,0.9,a,Excellent
3519070,Georgina,York,2011,October,Total,0.5,a,Excellent
3519070,Georgina,York,2012,October,1 Bedroom,0.0,d,Poor (use with caution)
3519070,Georgina,York,2012,October,2 Bedroom,0.6,b,Very good
3519070,Georgina,York,2012,October,Total,0.9,a,Excellent
3519070,Georgina,York,2013,October,2 Bedroom,0.5,a,Excellent
3519070,Georgina,York,2013,October,Total,2.1,c,Good
3519070,Georgina,York,2014,October,1 Bedroom,0.0,d,Poor (use with caution)
3519070,Georgina,York,2014,October,2 Bedroom,0.5,b,Very good
3519070,Georgina,York,2014,October,Total,0.3,b,Very good
3519070,Georgina,York,2015,October,1 Bedroom,0.0,d,Poor (use with caution)
3519070,Georgina,York,2016,October,3 Bedroom,1.3,a,Excellent
3519070,Georgina,York,2017,October,1 Bedroom,0.0,d,Poor (use with caution)
3519070,Georgina,York,2018,October,1 Bedroom,1.4,d,Poor (use with caution)
3519070,Georgina,York,2019,October,1 Bedroom,0.0,d,Poor (use with caution)
3519070,Georgina,York,2019,October,2 Bedroom,0.0,d,Poor (use with caution)
3519070,Georgina,York,2019,October,Total,0.0,d,Poor (use with caution)
3519070,Georgina,York,2020,October,1 Bedroom,0.0,d,Poor (use with caution)
3519070,Georgina,York,2020,October,2 Bedroom,0.0,d,Poor (use with caution)
3519070,Georgina,York,2020,October,Total,0.0,d,Poor (use with caution)
3519070,Georgina,York,2022,October,Total,1.4,d,Poor (use with caution)
3519070,Georgina,York,2023,October,1 Bedroom,0.0,d,Poor (use with caution)
3519070,Georgina,York,2023,October,2 Bedroom,1.1,d,Poor (use with caution)
3519070,Georgina,York,2023,October,Total,0.8,d,Poor (use with caution)
3519070,Georgina,York,2024,October,2 Bedroom,0.0,d,Poor (use with caution)
3519070,Georgina,York,2024,October,3 Bedroom,1.1,a,Excellent
3519070,Georgina,York,2024,October,Total,0.4,b,Very good
3520005,Toronto,Toronto,1998,October,1 Bedroom,0.8,a,Excellent
3520005,Toronto,Toronto,1998,October,2 Bedroom,0.7,a,Excellent
3520005,Toronto,Toronto,1998,October,3 Bedroom,1.2,a,Excellent
3520005,Toronto,Toronto,1998,October,Studio,1.2,a,Excellent
3520005,Toronto,Toronto,1998,October,Total,0.9,a,Excellent
3520005,Toronto,Toronto,1999,October,1 Bedroom,0.8,a,Excellent
3520005,Toronto,Toronto,1999,October,2 Bedroom,0.9,a,Excellent
3520005,Toronto,Toronto,1999,October,3 Bedroom,1.5,a,Excellent
3520005,Toronto,Toronto,1999,October,Studio,0.9,a,Excellent
3520005,Toronto,Toronto,1999,October,Total,0.9,a,Excellent
3520005,Toronto,Toronto,2000,October,1 Bedroom,0.6,a,Excellent
3520005,Toronto,Toronto,2000,October,2 Bedroom,0.6,a,Excellent
3520005,Toronto,Toronto,2000,October,3 Bedroom,0.8,a,Excellent
3520005,Toronto,Toronto,2000,October,Studio,0.7,a,Excellent
3520005,Toronto,Toronto,2000,October,Total,0.6,a,Excellent
3520005,Toronto,Toronto,2001,October,1 Bedroom,0.9,a,Excellent
3520005,Toronto,Toronto,2001,October,2 Bedroom,0.7,a,Excellent
3520005,Toronto,Toronto,2001,October,3 Bedroom,0.8,a,Excellent
3520005,Toronto,Toronto,2001,October,Studio,1.2,a,Excellent
3520005,Toronto,Toronto,2001,October,Total,0.9,a,Excellent
3520005,Toronto,Toronto,2002,October,1 Bedroom,2.6,a,Excellent
3520005,Toronto,Toronto,2002,October,2 Bedroom,2.2,a,Excellent
3520005,Toronto,Toronto,2002,October,3 Bedroom,2.5,a,Excellent
3520005,Toronto,Toronto,2002,October,Studio,2.8,a,Excellent
3520005,Toronto,Toronto,2002,October,Total,2.5,a,Excellent
3520005,Toronto,Toronto,2003,October,1 Bedroom,4.0,a,Excellent
3520005,Toronto,Toronto,2003,October,2 Bedroom,3.7,a,Excellent
