REF_DATE,GEO,DGUID,Family characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2000,Canada,2021A11124,All tax filers,Number,223,units,0,v21187309,1.1,22248670,,,,0
2000,Canada,2021A11124,"All tax filers and dependants, all age groups",Number,223,units,0,v21187310,1.2,29891290,,,,0
2000,Canada,2021A11124,"Tax filers and dependants, under age 15 years",Number,223,units,0,v21187311,1.3,5824310,,,,0
2000,Canada,2021A11124,Tax filers and dependants aged 15 to 64 years,Number,223,units,0,v21187312,1.4,20260360,,,,0
2000,Canada,2021A11124,Tax filers and dependants aged 65 years and over,Number,223,units,0,v21187313,1.5,3806620,,,,0
2000,Canada,2021A11124,All families,Number,223,units,0,v21187314,1.6,8436100,,,,0
2000,Canada,2021A11124,Couple families,Number,223,units,0,v21187315,1.7,7118340,,,,0
2000,Canada,2021A11124,One-parent families,Number,223,units,0,v21187316,1.8,1317760,,,,0
2000,Canada,2021A11124,"Median total income, all families",Dollars,81,units,0,v21187317,1.9,50800,,,,0
2000,Canada,2021A11124,"Per capita income, all families",Dollars,81,units,0,v21187318,1.10,21800,,,t,0
2000,Canada,2021A11124,"Median total income, couple families",Dollars,81,units,0,v21187319,1.11,56500,,,,0
2000,Canada,2021A11124,"Per capita income, couple families",Dollars,81,units,0,v21187320,1.12,23200,,,t,0
2000,Canada,2021A11124,"Median total income, one-parent families",Dollars,81,units,0,v21187321,1.13,24900,,,,0
2000,Canada,2021A11124,"Per capita income, one-parent families",Dollars,81,units,0,v21187322,1.14,12700,,,t,0
2000,Canada,2021A11124,Total persons in families,Number,223,units,0,v21187323,1.15,25017950,,,,0
2000,Canada,2021A11124,Persons in couple families,Number,223,units,0,v21187324,1.16,21605030,,,,0
2000,Canada,2021A11124,Persons in one-parent families,Number,223,units,0,v21187325,1.17,3412920,,,,0
2000,Canada,2021A11124,Persons not in census families,Number,223,units,0,v21187326,1.18,4873340,,,,0
2000,Canada,2021A11124,"Median total income, persons not in census families",Dollars,81,units,0,v21187327,1.19,18600,,,t,0
2000,Canada,2021A11124,"Per capita income, persons not in census families",Dollars,81,units,0,v21187328,1.20,26800,,,t,0
2000,Canada,2021A11124,Families with employment income,Number,223,units,0,v21187329,1.21,6995500,,,,0
2000,Canada,2021A11124,Median employment income of families,Dollars,81,units,0,v21187330,1.22,48600,,,,0
2000,Canada,2021A11124,Persons not in census families with employment income,Number,223,units,0,v21187331,1.23,2905480,,,,0
2000,Canada,2021A11124,Median employment income of persons not in census families,Dollars,81,units,0,v21187332,1.24,21200,,,,0
2000,Canada,2021A11124,Dual-earner couple families,Number,223,units,0,v21187333,1.25,4130610,,,,0
2000,Canada,2021A11124,Median employment income of dual-earner couple families,Dollars,81,units,0,v21187334,1.26,62500,,,,0
2000,Canada,2021A11124,Single-earner-male couple families,Number,223,units,0,v21187335,1.27,1167260,,,,0
2000,Canada,2021A11124,Median employment income of single-earner-male couple families,Dollars,81,units,0,v21187336,1.28,30100,,,,0
2000,Canada,2021A11124,Single-earner-female couple families,Number,223,units,0,v21187337,1.29,425960,,,,0
2000,Canada,2021A11124,Median employment income of single-earner-female couple families,Dollars,81,units,0,v21187338,1.30,16900,,,,0
2000,Canada,2021A11124,Families with government transfers,Number,223,units,0,v21187339,1.31,6947880,,,,0
2000,Canada,2021A11124,Average government transfers to families,Dollars,81,units,0,v21187340,1.32,7700,,,t,0
2000,Canada,2021A11124,Persons not in census families with government transfers,Number,223,units,0,v21187341,1.33,3991590,,,,0
2000,Canada,2021A11124,Average government transfers to persons not in census families,Dollars,81,units,0,v21187342,1.34,6400,,,t,0
2000,Canada,2021A11124,Families with labour income,Number,223,units,0,v21187343,1.35,7019610,,,,0
2000,Canada,2021A11124,Families receiving Employment Insurance benefits,Number,223,units,0,v21187344,1.36,1534760,,,,0
2000,Canada,2021A11124,Average Employment Insurance benefits received by families,Dollars,81,units,0,v21187345,1.37,4900,,,t,0
2000,Canada,2021A11124,Persons not in census families with labour income,Number,223,units,0,v21187346,1.38,2923920,,,,0
2000,Canada,2021A11124,Persons not in census families receiving Employment Insurance benefits,Number,223,units,0,v21187347,1.39,389450,,,,0
2000,Canada,2021A11124,Average Employment Insurance benefits received by persons not in census families,Dollars,81,units,0,v21187348,1.40,4200,,,t,0
2000,Ontario,2021A000235,All tax filers,Number,223,units,0,v21187909,16.1,8393800,,,,0
2000,Ontario,2021A000235,"All tax filers and dependants, all age groups",Number,223,units,0,v21187910,16.2,11331080,,,,0
2000,Ontario,2021A000235,"Tax filers and dependants, under age 15 years",Number,223,units,0,v21187911,16.3,2252680,,,,0
2000,Ontario,2021A000235,Tax filers and dependants aged 15 to 64 years,Number,223,units,0,v21187912,16.4,7634220,,,,0
2000,Ontario,2021A000235,Tax filers and dependants aged 65 years and over,Number,223,units,0,v21187913,16.5,1444180,,,,0
2000,Ontario,2021A000235,All families,Number,223,units,0,v21187914,16.6,3217670,,,,0
2000,Ontario,2021A000235,Couple families,Number,223,units,0,v21187915,16.7,2725440,,,,0
2000,Ontario,2021A000235,One-parent families,Number,223,units,0,v21187916,16.8,492220,,,,0
2000,Ontario,2021A000235,"Median total income, all families",Dollars,81,units,0,v21187917,16.9,55700,,,,0
2000,Ontario,2021A000235,"Per capita income, all families",Dollars,81,units,0,v21187918,16.10,24100,,,t,0
2000,Ontario,2021A000235,"Median total income, couple families",Dollars,81,units,0,v21187919,16.11,61800,,,,0
2000,Ontario,2021A000235,"Per capita income, couple families",Dollars,81,units,0,v21187920,16.12,25700,,,t,0
2000,Ontario,2021A000235,"Median total income, one-parent families",Dollars,81,units,0,v21187921,16.13,27200,,,,0
2000,Ontario,2021A000235,"Per capita income, one-parent families",Dollars,81,units,0,v21187922,16.14,13900,,,t,0
2000,Ontario,2021A000235,Total persons in families,Number,223,units,0,v21187923,16.15,9602290,,,,0
2000,Ontario,2021A000235,Persons in couple families,Number,223,units,0,v21187924,16.16,8327010,,,,0
2000,Ontario,2021A000235,Persons in one-parent families,Number,223,units,0,v21187925,16.17,1275280,,,,0
2000,Ontario,2021A000235,Persons not in census families,Number,223,units,0,v21187926,16.18,1728800,,,,0
2000,Ontario,2021A000235,"Median total income, persons not in census families",Dollars,81,units,0,v21187927,16.19,20900,,,t,0
2000,Ontario,2021A000235,"Per capita income, persons not in census families",Dollars,81,units,0,v21187928,16.20,29800,,,t,0
2000,Ontario,2021A000235,Families with employment income,Number,223,units,0,v21187929,16.21,2669650,,,,0
2000,Ontario,2021A000235,Median employment income of families,Dollars,81,units,0,v21187930,16.22,54200,,,,0
2000,Ontario,2021A000235,Persons not in census families with employment income,Number,223,units,0,v21187931,16.23,1036620,,,,0
2000,Ontario,2021A000235,Median employment income of persons not in census families,Dollars,81,units,0,v21187932,16.24,23600,,,,0
2000,Ontario,2021A000235,Dual-earner couple families,Number,223,units,0,v21187933,16.25,1566030,,,,0
2000,Ontario,2021A000235,Median employment income of dual-earner couple families,Dollars,81,units,0,v21187934,16.26,69300,,,,0
2000,Ontario,2021A000235,Single-earner-male couple families,Number,223,units,0,v21187935,16.27,453310,,,,0
2000,Ontario,2021A000235,Median employment income of single-earner-male couple families,Dollars,81,units,0,v21187936,16.28,32700,,,,0
2000,Ontario,2021A000235,Single-earner-female couple families,Number,223,units,0,v21187937,16.29,170000,,,,0
2000,Ontario,2021A000235,Median employment income of single-earner-female couple families,Dollars,81,units,0,v21187938,16.30,19200,,,,0
2000,Ontario,2021A000235,Families with government transfers,Number,223,units,0,v21187939,16.31,2564030,,,,0
2000,Ontario,2021A000235,Average government transfers to families,Dollars,81,units,0,v21187940,16.32,7600,,,t,0
2000,Ontario,2021A000235,Persons not in census families with government transfers,Number,223,units,0,v21187941,16.33,1357390,,,,0
2000,Ontario,2021A000235,Average government transfers to persons not in census families,Dollars,81,units,0,v21187942,16.34,6800,,,t,0
2000,Ontario,2021A000235,Families with labour income,Number,223,units,0,v21187943,16.35,2675770,,,,0
2000,Ontario,2021A000235,Families receiving Employment Insurance benefits,Number,223,units,0,v21187944,16.36,433450,,,,0
2000,Ontario,2021A000235,Average Employment Insurance benefits received by families,Dollars,81,units,0,v21187945,16.37,4500,,,t,0
2000,Ontario,2021A000235,Persons not in census families with labour income,Number,223,units,0,v21187946,16.38,1041230,,,,0
2000,Ontario,2021A000235,Persons not in census families receiving Employment Insurance benefits,Number,223,units,0,v21187947,16.39,90900,,,,0
2000,Ontario,2021A000235,Average Employment Insurance benefits received by persons not in census families,Dollars,81,units,0,v21187948,16.40,4000,,,t,0
2000,"Oshawa, Ontario",2016S0503532,All tax filers,Number,223,units,0,v21187989,18.1,206070,,,,0
2000,"Oshawa, Ontario",2016S0503532,"All tax filers and dependants, all age groups",Number,223,units,0,v21187990,18.2,290180,,,,0
2000,"Oshawa, Ontario",2016S0503532,"Tax filers and dependants, under age 15 years",Number,223,units,0,v21187991,18.3,65880,,,,0
2000,"Oshawa, Ontario",2016S0503532,Tax filers and dependants aged 15 to 64 years,Number,223,units,0,v21187992,18.4,193850,,,,0
2000,"Oshawa, Ontario",2016S0503532,Tax filers and dependants aged 65 years and over,Number,223,units,0,v21187993,18.5,30450,,,,0
2000,"Oshawa, Ontario",2016S0503532,All families,Number,223,units,0,v21187994,18.6,83460,,,,0
2000,"Oshawa, Ontario",2016S0503532,Couple families,Number,223,units,0,v21187995,18.7,70130,,,,0
2000,"Oshawa, Ontario",2016S0503532,One-parent families,Number,223,units,0,v21187996,18.8,13330,,,,0
2000,"Oshawa, Ontario",2016S0503532,"Median total income, all families",Dollars,81,units,0,v21187997,18.9,64800,,,,0
2000,"Oshawa, Ontario",2016S0503532,"Per capita income, all families",Dollars,81,units,0,v21187998,18.10,23900,,,t,0
2000,"Oshawa, Ontario",2016S0503532,"Median total income, couple families",Dollars,81,units,0,v21187999,18.11,71800,,,,0
2000,"Oshawa, Ontario",2016S0503532,"Per capita income, couple families",Dollars,81,units,0,v21188000,18.12,25500,,,t,0
2000,"Oshawa, Ontario",2016S0503532,"Median total income, one-parent families",Dollars,81,units,0,v21188001,18.13,28600,,,,0
2000,"Oshawa, Ontario",2016S0503532,"Per capita income, one-parent families",Dollars,81,units,0,v21188002,18.14,13700,,,t,0
2000,"Oshawa, Ontario",2016S0503532,Total persons in families,Number,223,units,0,v21188003,18.15,254890,,,,0
2000,"Oshawa, Ontario",2016S0503532,Persons in couple families,Number,223,units,0,v21188004,18.16,219860,,,,0
2000,"Oshawa, Ontario",2016S0503532,Persons in one-parent families,Number,223,units,0,v21188005,18.17,35030,,,,0
2000,"Oshawa, Ontario",2016S0503532,Persons not in census families,Number,223,units,0,v21188006,18.18,35290,,,,0
2000,"Oshawa, Ontario",2016S0503532,"Median total income, persons not in census families",Dollars,81,units,0,v21188007,18.19,24000,,,t,0
2000,"Oshawa, Ontario",2016S0503532,"Per capita income, persons not in census families",Dollars,81,units,0,v21188008,18.20,31000,,,t,0
2000,"Oshawa, Ontario",2016S0503532,Families with employment income,Number,223,units,0,v21188009,18.21,71610,,,,0
2000,"Oshawa, Ontario",2016S0503532,Median employment income of families,Dollars,81,units,0,v21188010,18.22,64600,,,,0
2000,"Oshawa, Ontario",2016S0503532,Persons not in census families with employment income,Number,223,units,0,v21188011,18.23,21910,,,,0
2000,"Oshawa, Ontario",2016S0503532,Median employment income of persons not in census families,Dollars,81,units,0,v21188012,18.24,27600,,,,0
2000,"Oshawa, Ontario",2016S0503532,Dual-earner couple families,Number,223,units,0,v21188013,18.25,43540,,,,0
2000,"Oshawa, Ontario",2016S0503532,Median employment income of dual-earner couple families,Dollars,81,units,0,v21188014,18.26,78500,,,,0
2000,"Oshawa, Ontario",2016S0503532,Single-earner-male couple families,Number,223,units,0,v21188015,18.27,12280,,,,0
2000,"Oshawa, Ontario",2016S0503532,Median employment income of single-earner-male couple families,Dollars,81,units,0,v21188016,18.28,44300,,,,0
2000,"Oshawa, Ontario",2016S0503532,Single-earner-female couple families,Number,223,units,0,v21188017,18.29,3570,,,,0
2000,"Oshawa, Ontario",2016S0503532,Median employment income of single-earner-female couple families,Dollars,81,units,0,v21188018,18.30,21700,,,,0
2000,"Oshawa, Ontario",2016S0503532,Families with government transfers,Number,223,units,0,v21188019,18.31,63920,,,,0
2000,"Oshawa, Ontario",2016S0503532,Average government transfers to families,Dollars,81,units,0,v21188020,18.32,7000,,,t,0
2000,"Oshawa, Ontario",2016S0503532,Persons not in census families with government transfers,Number,223,units,0,v21188021,18.33,26530,,,,0
2000,"Oshawa, Ontario",2016S0503532,Average government transfers to persons not in census families,Dollars,81,units,0,v21188022,18.34,7200,,,t,0
2000,"Oshawa, Ontario",2016S0503532,Families with labour income,Number,223,units,0,v21188023,18.35,71730,,,,0
2000,"Oshawa, Ontario",2016S0503532,Families receiving Employment Insurance benefits,Number,223,units,0,v21188024,18.36,10840,,,,0
2000,"Oshawa, Ontario",2016S0503532,Average Employment Insurance benefits received by families,Dollars,81,units,0,v21188025,18.37,4400,,,t,0
2000,"Oshawa, Ontario",2016S0503532,Persons not in census families with labour income,Number,223,units,0,v21188026,18.38,21980,,,,0
2000,"Oshawa, Ontario",2016S0503532,Persons not in census families receiving Employment Insurance benefits,Number,223,units,0,v21188027,18.39,1920,,,,0
2000,"Oshawa, Ontario",2016S0503532,Average Employment Insurance benefits received by persons not in census families,Dollars,81,units,0,v21188028,18.40,3800,,,t,0
2000,"Toronto, Ontario",2016S0503535,All tax filers,Number,223,units,0,v21188029,19.1,3421850,,,,0
2000,"Toronto, Ontario",2016S0503535,"All tax filers and dependants, all age groups",Number,223,units,0,v21188030,19.2,4601930,,,,0
2000,"Toronto, Ontario",2016S0503535,"Tax filers and dependants, under age 15 years",Number,223,units,0,v21188031,19.3,907000,,,,0
2000,"Toronto, Ontario",2016S0503535,Tax filers and dependants aged 15 to 64 years,Number,223,units,0,v21188032,19.4,3176460,,,,0
2000,"Toronto, Ontario",2016S0503535,Tax filers and dependants aged 65 years and over,Number,223,units,0,v21188033,19.5,518470,,,,0
2000,"Toronto, Ontario",2016S0503535,All families,Number,223,units,0,v21188034,19.6,1299290,,,,0
2000,"Toronto, Ontario",2016S0503535,Couple families,Number,223,units,0,v21188035,19.7,1097590,,,,0
2000,"Toronto, Ontario",2016S0503535,One-parent families,Number,223,units,0,v21188036,19.8,201700,,,,0
2000,"Toronto, Ontario",2016S0503535,"Median total income, all families",Dollars,81,units,0,v21188037,19.9,55300,,,,0
2000,"Toronto, Ontario",2016S0503535,"Per capita income, all families",Dollars,81,units,0,v21188038,19.10,26000,,,t,0
2000,"Toronto, Ontario",2016S0503535,"Median total income, couple families",Dollars,81,units,0,v21188039,19.11,61700,,,,0
2000,"Toronto, Ontario",2016S0503535,"Per capita income, couple families",Dollars,81,units,0,v21188040,19.12,27700,,,t,0
2000,"Toronto, Ontario",2016S0503535,"Median total income, one-parent families",Dollars,81,units,0,v21188041,19.13,29400,,,,0
2000,"Toronto, Ontario",2016S0503535,"Per capita income, one-parent families",Dollars,81,units,0,v21188042,19.14,15200,,,t,0
2000,"Toronto, Ontario",2016S0503535,Total persons in families,Number,223,units,0,v21188043,19.15,3905420,,,,0
2000,"Toronto, Ontario",2016S0503535,Persons in couple families,Number,223,units,0,v21188044,19.16,3387630,,,,0
2000,"Toronto, Ontario",2016S0503535,Persons in one-parent families,Number,223,units,0,v21188045,19.17,517800,,,,0
2000,"Toronto, Ontario",2016S0503535,Persons not in census families,Number,223,units,0,v21188046,19.18,696510,,,,0
2000,"Toronto, Ontario",2016S0503535,"Median total income, persons not in census families",Dollars,81,units,0,v21188047,19.19,21600,,,t,0
2000,"Toronto, Ontario",2016S0503535,"Per capita income, persons not in census families",Dollars,81,units,0,v21188048,19.20,32000,,,t,0
2000,"Toronto, Ontario",2016S0503535,Families with employment income,Number,223,units,0,v21188049,19.21,1083890,,,,0
2000,"Toronto, Ontario",2016S0503535,Median employment income of families,Dollars,81,units,0,v21188050,19.22,55100,,,,0
2000,"Toronto, Ontario",2016S0503535,Persons not in census families with employment income,Number,223,units,0,v21188051,19.23,439220,,,,0
2000,"Toronto, Ontario",2016S0503535,Median employment income of persons not in census families,Dollars,81,units,0,v21188052,19.24,26400,,,,0
2000,"Toronto, Ontario",2016S0503535,Dual-earner couple families,Number,223,units,0,v21188053,19.25,625950,,,,0
2000,"Toronto, Ontario",2016S0503535,Median employment income of dual-earner couple families,Dollars,81,units,0,v21188054,19.26,71100,,,,0
2000,"Toronto, Ontario",2016S0503535,Single-earner-male couple families,Number,223,units,0,v21188055,19.27,185970,,,,0
2000,"Toronto, Ontario",2016S0503535,Median employment income of single-earner-male couple families,Dollars,81,units,0,v21188056,19.28,31600,,,,0
2000,"Toronto, Ontario",2016S0503535,Single-earner-female couple families,Number,223,units,0,v21188057,19.29,74990,,,,0
2000,"Toronto, Ontario",2016S0503535,Median employment income of single-earner-female couple families,Dollars,81,units,0,v21188058,19.30,21100,,,,0
2000,"Toronto, Ontario",2016S0503535,Families with government transfers,Number,223,units,0,v21188059,19.31,1017140,,,,0
2000,"Toronto, Ontario",2016S0503535,Average government transfers to families,Dollars,81,units,0,v21188060,19.32,6900,,,t,0
2000,"Toronto, Ontario",2016S0503535,Persons not in census families with government transfers,Number,223,units,0,v21188061,19.33,524450,,,,0
2000,"Toronto, Ontario",2016S0503535,Average government transfers to persons not in census families,Dollars,81,units,0,v21188062,19.34,6000,,,t,0
2000,"Toronto, Ontario",2016S0503535,Families with labour income,Number,223,units,0,v21188063,19.35,1086420,,,,0
2000,"Toronto, Ontario",2016S0503535,Families receiving Employment Insurance benefits,Number,223,units,0,v21188064,19.36,155520,,,,0
2000,"Toronto, Ontario",2016S0503535,Average Employment Insurance benefits received by families,Dollars,81,units,0,v21188065,19.37,4600,,,t,0
2000,"Toronto, Ontario",2016S0503535,Persons not in census families with labour income,Number,223,units,0,v21188066,19.38,441080,,,,0
2000,"Toronto, Ontario",2016S0503535,Persons not in census families receiving Employment Insurance benefits,Number,223,units,0,v21188067,19.39,29590,,,,0
2000,"Toronto, Ontario",2016S0503535,Average Employment Insurance benefits received by persons not in census families,Dollars,81,units,0,v21188068,19.40,4100,,,t,0
2000,"Hamilton, Ontario",2016S0503537,All tax filers,Number,223,units,0,v21188069,20.1,479380,,,,0
2000,"Hamilton, Ontario",2016S0503537,"All tax filers and dependants, all age groups",Number,223,units,0,v21188070,20.2,643360,,,,0
2000,"Hamilton, Ontario",2016S0503537,"Tax filers and dependants, under age 15 years",Number,223,units,0,v21188071,20.3,125750,,,,0
2000,"Hamilton, Ontario",2016S0503537,Tax filers and dependants aged 15 to 64 years,Number,223,units,0,v21188072,20.4,425440,,,,0
2000,"Hamilton, Ontario",2016S0503537,Tax filers and dependants aged 65 years and over,Number,223,units,0,v21188073,20.5,92170,,,,0
2000,"Hamilton, Ontario",2016S0503537,All families,Number,223,units,0,v21188074,20.6,183940,,,,0
2000,"Hamilton, Ontario",2016S0503537,Couple families,Number,223,units,0,v21188075,20.7,155750,,,,0
2000,"Hamilton, Ontario",2016S0503537,One-parent families,Number,223,units,0,v21188076,20.8,28190,,,,0
2000,"Hamilton, Ontario",2016S0503537,"Median total income, all families",Dollars,81,units,0,v21188077,20.9,59800,,,,0
2000,"Hamilton, Ontario",2016S0503537,"Per capita income, all families",Dollars,81,units,0,v21188078,20.10,24600,,,t,0
2000,"Hamilton, Ontario",2016S0503537,"Median total income, couple families",Dollars,81,units,0,v21188079,20.11,65900,,,,0
2000,"Hamilton, Ontario",2016S0503537,"Per capita income, couple families",Dollars,81,units,0,v21188080,20.12,26200,,,t,0
2000,"Hamilton, Ontario",2016S0503537,"Median total income, one-parent families",Dollars,81,units,0,v21188081,20.13,27700,,,,0
2000,"Hamilton, Ontario",2016S0503537,"Per capita income, one-parent families",Dollars,81,units,0,v21188082,20.14,14100,,,t,0
2000,"Hamilton, Ontario",2016S0503537,Total persons in families,Number,223,units,0,v21188083,20.15,547620,,,,0
2000,"Hamilton, Ontario",2016S0503537,Persons in couple families,Number,223,units,0,v21188084,20.16,474560,,,,0
2000,"Hamilton, Ontario",2016S0503537,Persons in one-parent families,Number,223,units,0,v21188085,20.17,73060,,,,0
2000,"Hamilton, Ontario",2016S0503537,Persons not in census families,Number,223,units,0,v21188086,20.18,95740,,,,0
2000,"Hamilton, Ontario",2016S0503537,"Median total income, persons not in census families",Dollars,81,units,0,v21188087,20.19,21600,,,t,0
2000,"Hamilton, Ontario",2016S0503537,"Per capita income, persons not in census families",Dollars,81,units,0,v21188088,20.20,29900,,,t,0
2000,"Hamilton, Ontario",2016S0503537,Families with employment income,Number,223,units,0,v21188089,20.21,150790,,,,0
2000,"Hamilton, Ontario",2016S0503537,Median employment income of families,Dollars,81,units,0,v21188090,20.22,59400,,,,0
2000,"Hamilton, Ontario",2016S0503537,Persons not in census families with employment income,Number,223,units,0,v21188091,20.23,52660,,,,0
2000,"Hamilton, Ontario",2016S0503537,Median employment income of persons not in census families,Dollars,81,units,0,v21188092,20.24,25300,,,,0
2000,"Hamilton, Ontario",2016S0503537,Dual-earner couple families,Number,223,units,0,v21188093,20.25,89100,,,,0
2000,"Hamilton, Ontario",2016S0503537,Median employment income of dual-earner couple families,Dollars,81,units,0,v21188094,20.26,73500,,,,0
2000,"Hamilton, Ontario",2016S0503537,Single-earner-male couple families,Number,223,units,0,v21188095,20.27,26470,,,,0
2000,"Hamilton, Ontario",2016S0503537,Median employment income of single-earner-male couple families,Dollars,81,units,0,v21188096,20.28,38600,,,,0
2000,"Hamilton, Ontario",2016S0503537,Single-earner-female couple families,Number,223,units,0,v21188097,20.29,8880,,,,0
2000,"Hamilton, Ontario",2016S0503537,Median employment income of single-earner-female couple families,Dollars,81,units,0,v21188098,20.30,19500,,,,0
2000,"Hamilton, Ontario",2016S0503537,Families with government transfers,Number,223,units,0,v21188099,20.31,145720,,,,0
2000,"Hamilton, Ontario",2016S0503537,Average government transfers to families,Dollars,81,units,0,v21188100,20.32,8200,,,t,0
2000,"Hamilton, Ontario",2016S0503537,Persons not in census families with government transfers,Number,223,units,0,v21188101,20.33,76340,,,,0
2000,"Hamilton, Ontario",2016S0503537,Average government transfers to persons not in census families,Dollars,81,units,0,v21188102,20.34,7600,,,t,0
2000,"Hamilton, Ontario",2016S0503537,Families with labour income,Number,223,units,0,v21188103,20.35,151070,,,,0
2000,"Hamilton, Ontario",2016S0503537,Families receiving Employment Insurance benefits,Number,223,units,0,v21188104,20.36,22750,,,,0
2000,"Hamilton, Ontario",2016S0503537,Average Employment Insurance benefits received by families,Dollars,81,units,0,v21188105,20.37,4300,,,t,0
2000,"Hamilton, Ontario",2016S0503537,Persons not in census families with labour income,Number,223,units,0,v21188106,20.38,52880,,,,0
2000,"Hamilton, Ontario",2016S0503537,Persons not in census families receiving Employment Insurance benefits,Number,223,units,0,v21188107,20.39,4450,,,,0
2000,"Hamilton, Ontario",2016S0503537,Average Employment Insurance benefits received by persons not in census families,Dollars,81,units,0,v21188108,20.40,3900,,,t,0
2001,Canada,2021A11124,All tax filers,Number,223,units,0,v21187309,1.1,22804290,,,,0
2001,Canada,2021A11124,"All tax filers and dependants, all age groups",Number,223,units,0,v21187310,1.2,30228420,,,,0
2001,Canada,2021A11124,"Tax filers and dependants, under age 15 years",Number,223,units,0,v21187311,1.3,5799920,,,,0
2001,Canada,2021A11124,Tax filers and dependants aged 15 to 64 years,Number,223,units,0,v21187312,1.4,20542960,,,,0
2001,Canada,2021A11124,Tax filers and dependants aged 65 years and over,Number,223,units,0,v21187313,1.5,3885540,,,,0
2001,Canada,2021A11124,All families,Number,223,units,0,v21187314,1.6,8594080,,,,0
2001,Canada,2021A11124,Couple families,Number,223,units,0,v21187315,1.7,7187680,,,,0
2001,Canada,2021A11124,One-parent families,Number,223,units,0,v21187316,1.8,1406400,,,,0
2001,Canada,2021A11124,"Median total income, all families",Dollars,81,units,0,v21187317,1.9,53500,,,,0
2001,Canada,2021A11124,"Per capita income, all families",Dollars,81,units,0,v21187318,1.10,22900,,,t,0
2001,Canada,2021A11124,"Median total income, couple families",Dollars,81,units,0,v21187319,1.11,59600,,,,0
2001,Canada,2021A11124,"Per capita income, couple families",Dollars,81,units,0,v21187320,1.12,24500,,,t,0
2001,Canada,2021A11124,"Median total income, one-parent families",Dollars,81,units,0,v21187321,1.13,27200,,,,0
2001,Canada,2021A11124,"Per capita income, one-parent families",Dollars,81,units,0,v21187322,1.14,13600,,,t,0
2001,Canada,2021A11124,Total persons in families,Number,223,units,0,v21187323,1.15,25497520,,,,0
2001,Canada,2021A11124,Persons in couple families,Number,223,units,0,v21187324,1.16,21844690,,,,0
2001,Canada,2021A11124,Persons in one-parent families,Number,223,units,0,v21187325,1.17,3652830,,,,0
2001,Canada,2021A11124,Persons not in census families,Number,223,units,0,v21187326,1.18,4730900,,,,0
2001,Canada,2021A11124,"Median total income, persons not in census families",Dollars,81,units,0,v21187327,1.19,20100,,,t,0
2001,Canada,2021A11124,"Per capita income, persons not in census families",Dollars,81,units,0,v21187328,1.20,28500,,,t,0
2001,Canada,2021A11124,Families with employment income,Number,223,units,0,v21187329,1.21,7268840,,,,0
2001,Canada,2021A11124,Median employment income of families,Dollars,81,units,0,v21187330,1.22,49900,,,,0
2001,Canada,2021A11124,Persons not in census families with employment income,Number,223,units,0,v21187331,1.23,2781550,,,,0
2001,Canada,2021A11124,Median employment income of persons not in census families,Dollars,81,units,0,v21187332,1.24,23200,,,,0
2001,Canada,2021A11124,Dual-earner couple families,Number,223,units,0,v21187333,1.25,4294790,,,,0
2001,Canada,2021A11124,Median employment income of dual-earner couple families,Dollars,81,units,0,v21187334,1.26,64200,,,,0
2001,Canada,2021A11124,Single-earner-male couple families,Number,223,units,0,v21187335,1.27,1161280,,,,0
2001,Canada,2021A11124,Median employment income of single-earner-male couple families,Dollars,81,units,0,v21187336,1.28,29700,,,,0
2001,Canada,2021A11124,Single-earner-female couple families,Number,223,units,0,v21187337,1.29,420630,,,,0
2001,Canada,2021A11124,Median employment income of single-earner-female couple families,Dollars,81,units,0,v21187338,1.30,16600,,,,0
2001,Canada,2021A11124,Families with government transfers,Number,223,units,0,v21187339,1.31,7110130,,,,0
2001,Canada,2021A11124,Average government transfers to families,Dollars,81,units,0,v21187340,1.32,8100,,,t,0
2001,Canada,2021A11124,Persons not in census families with government transfers,Number,223,units,0,v21187341,1.33,3812810,,,,0
2001,Canada,2021A11124,Average government transfers to persons not in census families,Dollars,81,units,0,v21187342,1.34,6900,,,t,0
2001,Canada,2021A11124,Families with labour income,Number,223,units,0,v21187343,1.35,7293850,,,,0
2001,Canada,2021A11124,Families receiving Employment Insurance benefits,Number,223,units,0,v21187344,1.36,1676250,,,,0
2001,Canada,2021A11124,Average Employment Insurance benefits received by families,Dollars,81,units,0,v21187345,1.37,5400,,,t,0
2001,Canada,2021A11124,Persons not in census families with labour income,Number,223,units,0,v21187346,1.38,2799210,,,,0
2001,Canada,2021A11124,Persons not in census families receiving Employment Insurance benefits,Number,223,units,0,v21187347,1.39,382940,,,,0
2001,Canada,2021A11124,Average Employment Insurance benefits received by persons not in census families,Dollars,81,units,0,v21187348,1.40,4400,,,t,0
2001,Ontario,2021A000235,All tax filers,Number,223,units,0,v21187909,16.1,8656270,,,,0
2001,Ontario,2021A000235,"All tax filers and dependants, all age groups",Number,223,units,0,v21187910,16.2,11534120,,,,0
2001,Ontario,2021A000235,"Tax filers and dependants, under age 15 years",Number,223,units,0,v21187911,16.3,2268580,,,,0
2001,Ontario,2021A000235,Tax filers and dependants aged 15 to 64 years,Number,223,units,0,v21187912,16.4,7788210,,,,0
2001,Ontario,2021A000235,Tax filers and dependants aged 65 years and over,Number,223,units,0,v21187913,16.5,1477330,,,,0
