REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2010,"Whitchurch-Stouffville (T), Ontario",2021A00053519044,Persons,249,units,0,v1592182766,2174,35752,,,,0
2010,"Georgina (T), Ontario",2021A00053519070,Persons,249,units,0,v1592182771,2177,44515,,,,0
2010,"East Gwillimbury (T), Ontario",2021A00053519054,Persons,249,units,0,v1592182770,2187,22576,,,,0
2010,"King (TP), Ontario",2021A00053519049,Persons,249,units,0,v1592182769,2196,20128,,,,0
2010,"Scugog (TP), Ontario",2021A00053518020,Persons,249,units,0,v1592182759,2212,22163,,,,0
2010,"Uxbridge (TP), Ontario",2021A00053518029,Persons,249,units,0,v1592182761,2214,21136,,,,0
2010,"Brock (TP), Ontario",2021A00053518039,Persons,249,units,0,v1592182762,2255,11724,,,,0
2011,Canada,2021A00001124,Persons,249,units,0,v1592180531,1,34339221,,,,0
2011,Ontario,2021A000235,Persons,249,units,0,v1592180537,2130,13262345,,,,0
2011,"Toronto (C), Ontario",2021A00053520005,Persons,249,units,0,v1592182773,2132,2704692,,,,0
2011,"Mississauga (CY), Ontario",2021A00053521005,Persons,249,units,0,v1592182774,2134,735775,,,,0
2011,"Brampton (CY), Ontario",2021A00053521010,Persons,249,units,0,v1592182775,2135,542697,,,,0
2011,"Markham (CY), Ontario",2021A00053519036,Persons,249,units,0,v1592182764,2138,311373,,,,0
2011,"Vaughan (CY), Ontario",2021A00053519028,Persons,249,units,0,v1592182763,2139,297864,,,,0
2011,"Oakville (T), Ontario",2021A00053524001,Persons,249,units,0,v1592182793,2142,187762,,,,0
2011,"Richmond Hill (T), Ontario",2021A00053519038,Persons,249,units,0,v1592182765,2143,191405,,,,0
2011,"Burlington (CY), Ontario",2021A00053524002,Persons,249,units,0,v1592182794,2144,180964,,,,0
2011,"Oshawa (CY), Ontario",2021A00053518013,Persons,249,units,0,v1592182757,2145,154251,,,,0
2011,"Whitby (T), Ontario",2021A00053518009,Persons,249,units,0,v1592182756,2149,125832,,,,0
2011,"Milton (T), Ontario",2021A00053524009,Persons,249,units,0,v1592182795,2152,87938,,,,0
2011,"Ajax (T), Ontario",2021A00053518005,Persons,249,units,0,v1592182755,2154,113315,,,,0
2011,"Clarington (MU), Ontario",2021A00053518017,Persons,249,units,0,v1592182758,2159,87244,,,,0
2011,"Pickering (CY), Ontario",2021A00053518001,Persons,249,units,0,v1592182754,2160,91269,,,,0
2011,"Newmarket (T), Ontario",2021A00053519048,Persons,249,units,0,v1592182768,2162,82440,,,,0
2011,"Caledon (T), Ontario",2021A00053521024,Persons,249,units,0,v1592182776,2165,61166,,,,0
2011,"Halton Hills (T), Ontario",2021A00053524015,Persons,249,units,0,v1592182796,2169,60666,,,,0
2011,"Aurora (T), Ontario",2021A00053519046,Persons,249,units,0,v1592182767,2170,54870,,,,0
2011,"Whitchurch-Stouffville (T), Ontario",2021A00053519044,Persons,249,units,0,v1592182766,2174,39139,,,,0
2011,"Georgina (T), Ontario",2021A00053519070,Persons,249,units,0,v1592182771,2177,44780,,,,0
2011,"East Gwillimbury (T), Ontario",2021A00053519054,Persons,249,units,0,v1592182770,2187,23183,,,,0
2011,"King (TP), Ontario",2021A00053519049,Persons,249,units,0,v1592182769,2196,20476,,,,0
2011,"Scugog (TP), Ontario",2021A00053518020,Persons,249,units,0,v1592182759,2212,22108,,,,0
2011,"Uxbridge (TP), Ontario",2021A00053518029,Persons,249,units,0,v1592182761,2214,21161,,,,0
2011,"Brock (TP), Ontario",2021A00053518039,Persons,249,units,0,v1592182762,2255,11624,,,,0
2012,Canada,2021A00001124,Persons,249,units,0,v1592180531,1,34713395,,,,0
2012,Ontario,2021A000235,Persons,249,units,0,v1592180537,2130,13392364,,,,0
2012,"Toronto (C), Ontario",2021A00053520005,Persons,249,units,0,v1592182773,2132,2737041,,,,0
2012,"Mississauga (CY), Ontario",2021A00053521005,Persons,249,units,0,v1592182774,2134,738866,,,,0
2012,"Brampton (CY), Ontario",2021A00053521010,Persons,249,units,0,v1592182775,2135,555819,,,,0
2012,"Markham (CY), Ontario",2021A00053519036,Persons,249,units,0,v1592182764,2138,318023,,,,0
2012,"Vaughan (CY), Ontario",2021A00053519028,Persons,249,units,0,v1592182763,2139,304194,,,,0
2012,"Oakville (T), Ontario",2021A00053524001,Persons,249,units,0,v1592182793,2142,189868,,,,0
2012,"Richmond Hill (T), Ontario",2021A00053519038,Persons,249,units,0,v1592182765,2143,194031,,,,0
2012,"Burlington (CY), Ontario",2021A00053524002,Persons,249,units,0,v1592182794,2144,183128,,,,0
2012,"Oshawa (CY), Ontario",2021A00053518013,Persons,249,units,0,v1592182757,2145,155328,,,,0
2012,"Whitby (T), Ontario",2021A00053518009,Persons,249,units,0,v1592182756,2149,128181,,,,0
2012,"Milton (T), Ontario",2021A00053524009,Persons,249,units,0,v1592182795,2152,93747,,,,0
2012,"Ajax (T), Ontario",2021A00053518005,Persons,249,units,0,v1592182755,2154,115512,,,,0
2012,"Clarington (MU), Ontario",2021A00053518017,Persons,249,units,0,v1592182758,2159,88996,,,,0
2012,"Pickering (CY), Ontario",2021A00053518001,Persons,249,units,0,v1592182754,2160,91633,,,,0
2012,"Newmarket (T), Ontario",2021A00053519048,Persons,249,units,0,v1592182768,2162,83474,,,,0
2012,"Caledon (T), Ontario",2021A00053521024,Persons,249,units,0,v1592182776,2165,62343,,,,0
2012,"Halton Hills (T), Ontario",2021A00053524015,Persons,249,units,0,v1592182796,2169,60949,,,,0
2012,"Aurora (T), Ontario",2021A00053519046,Persons,249,units,0,v1592182767,2170,55019,,,,0
2012,"Whitchurch-Stouffville (T), Ontario",2021A00053519044,Persons,249,units,0,v1592182766,2174,41742,,,,0
2012,"Georgina (T), Ontario",2021A00053519070,Persons,249,units,0,v1592182771,2177,45058,,,,0
2012,"East Gwillimbury (T), Ontario",2021A00053519054,Persons,249,units,0,v1592182770,2187,23225,,,,0
2012,"King (TP), Ontario",2021A00053519049,Persons,249,units,0,v1592182769,2196,20960,,,,0
2012,"Scugog (TP), Ontario",2021A00053518020,Persons,249,units,0,v1592182759,2212,22205,,,,0
2012,"Uxbridge (TP), Ontario",2021A00053518029,Persons,249,units,0,v1592182761,2214,21343,,,,0
2012,"Brock (TP), Ontario",2021A00053518039,Persons,249,units,0,v1592182762,2255,11597,,,,0
2013,Canada,2021A00001124,Persons,249,units,0,v1592180531,1,35080992,,,,0
2013,Ontario,2021A000235,Persons,249,units,0,v1592180537,2130,13511902,,,,0
2013,"Toronto (C), Ontario",2021A00053520005,Persons,249,units,0,v1592182773,2132,2764175,,,,0
2013,"Mississauga (CY), Ontario",2021A00053521005,Persons,249,units,0,v1592182774,2134,741424,,,,0
2013,"Brampton (CY), Ontario",2021A00053521010,Persons,249,units,0,v1592182775,2135,569427,,,,0
2013,"Markham (CY), Ontario",2021A00053519036,Persons,249,units,0,v1592182764,2138,325250,,,,0
2013,"Vaughan (CY), Ontario",2021A00053519028,Persons,249,units,0,v1592182763,2139,308495,,,,0
2013,"Oakville (T), Ontario",2021A00053524001,Persons,249,units,0,v1592182793,2142,192159,,,,0
2013,"Richmond Hill (T), Ontario",2021A00053519038,Persons,249,units,0,v1592182765,2143,196609,,,,0
2013,"Burlington (CY), Ontario",2021A00053524002,Persons,249,units,0,v1592182794,2144,184379,,,,0
2013,"Oshawa (CY), Ontario",2021A00053518013,Persons,249,units,0,v1592182757,2145,157389,,,,0
2013,"Whitby (T), Ontario",2021A00053518009,Persons,249,units,0,v1592182756,2149,129411,,,,0
2013,"Milton (T), Ontario",2021A00053524009,Persons,249,units,0,v1592182795,2152,100193,,,,0
2013,"Ajax (T), Ontario",2021A00053518005,Persons,249,units,0,v1592182755,2154,117655,,,,0
2013,"Clarington (MU), Ontario",2021A00053518017,Persons,249,units,0,v1592182758,2159,90320,,,,0
2013,"Pickering (CY), Ontario",2021A00053518001,Persons,249,units,0,v1592182754,2160,92529,,,,0
2013,"Newmarket (T), Ontario",2021A00053519048,Persons,249,units,0,v1592182768,2162,85047,,,,0
2013,"Caledon (T), Ontario",2021A00053521024,Persons,249,units,0,v1592182776,2165,63593,,,,0
2013,"Halton Hills (T), Ontario",2021A00053524015,Persons,249,units,0,v1592182796,2169,61343,,,,0
2013,"Aurora (T), Ontario",2021A00053519046,Persons,249,units,0,v1592182767,2170,55090,,,,0
2013,"Whitchurch-Stouffville (T), Ontario",2021A00053519044,Persons,249,units,0,v1592182766,2174,43638,,,,0
2013,"Georgina (T), Ontario",2021A00053519070,Persons,249,units,0,v1592182771,2177,45405,,,,0
2013,"East Gwillimbury (T), Ontario",2021A00053519054,Persons,249,units,0,v1592182770,2187,23282,,,,0
2013,"King (TP), Ontario",2021A00053519049,Persons,249,units,0,v1592182769,2196,21896,,,,0
2013,"Scugog (TP), Ontario",2021A00053518020,Persons,249,units,0,v1592182759,2212,22257,,,,0
2013,"Uxbridge (TP), Ontario",2021A00053518029,Persons,249,units,0,v1592182761,2214,21493,,,,0
2013,"Brock (TP), Ontario",2021A00053518039,Persons,249,units,0,v1592182762,2255,11675,,,,0
2014,Canada,2021A00001124,Persons,249,units,0,v1592180531,1,35434066,,,,0
2014,Ontario,2021A000235,Persons,249,units,0,v1592180537,2130,13617763,,,,0
2014,"Toronto (C), Ontario",2021A00053520005,Persons,249,units,0,v1592182773,2132,2788656,,,,0
2014,"Mississauga (CY), Ontario",2021A00053521005,Persons,249,units,0,v1592182774,2134,740041,,,,0
2014,"Brampton (CY), Ontario",2021A00053521010,Persons,249,units,0,v1592182775,2135,582090,,,,0
2014,"Markham (CY), Ontario",2021A00053519036,Persons,249,units,0,v1592182764,2138,331712,,,,0
2014,"Vaughan (CY), Ontario",2021A00053519028,Persons,249,units,0,v1592182763,2139,311060,,,,0
2014,"Oakville (T), Ontario",2021A00053524001,Persons,249,units,0,v1592182793,2142,194112,,,,0
2014,"Richmond Hill (T), Ontario",2021A00053519038,Persons,249,units,0,v1592182765,2143,198822,,,,0
2014,"Burlington (CY), Ontario",2021A00053524002,Persons,249,units,0,v1592182794,2144,185546,,,,0
2014,"Oshawa (CY), Ontario",2021A00053518013,Persons,249,units,0,v1592182757,2145,159162,,,,0
2014,"Whitby (T), Ontario",2021A00053518009,Persons,249,units,0,v1592182756,2149,130903,,,,0
2014,"Milton (T), Ontario",2021A00053524009,Persons,249,units,0,v1592182795,2152,105609,,,,0
2014,"Ajax (T), Ontario",2021A00053518005,Persons,249,units,0,v1592182755,2154,119681,,,,0
2014,"Clarington (MU), Ontario",2021A00053518017,Persons,249,units,0,v1592182758,2159,91648,,,,0
2014,"Pickering (CY), Ontario",2021A00053518001,Persons,249,units,0,v1592182754,2160,92953,,,,0
2014,"Newmarket (T), Ontario",2021A00053519048,Persons,249,units,0,v1592182768,2162,86056,,,,0
2014,"Caledon (T), Ontario",2021A00053521024,Persons,249,units,0,v1592182776,2165,65219,,,,0
2014,"Halton Hills (T), Ontario",2021A00053524015,Persons,249,units,0,v1592182796,2169,61837,,,,0
2014,"Aurora (T), Ontario",2021A00053519046,Persons,249,units,0,v1592182767,2170,55096,,,,0
2014,"Whitchurch-Stouffville (T), Ontario",2021A00053519044,Persons,249,units,0,v1592182766,2174,44934,,,,0
2014,"Georgina (T), Ontario",2021A00053519070,Persons,249,units,0,v1592182771,2177,45554,,,,0
2014,"East Gwillimbury (T), Ontario",2021A00053519054,Persons,249,units,0,v1592182770,2187,23637,,,,0
2014,"King (TP), Ontario",2021A00053519049,Persons,249,units,0,v1592182769,2196,23114,,,,0
2014,"Scugog (TP), Ontario",2021A00053518020,Persons,249,units,0,v1592182759,2212,22126,,,,0
2014,"Uxbridge (TP), Ontario",2021A00053518029,Persons,249,units,0,v1592182761,2214,21509,,,,0
2014,"Brock (TP), Ontario",2021A00053518039,Persons,249,units,0,v1592182762,2255,11707,,,,0
2015,Canada,2021A00001124,Persons,249,units,0,v1592180531,1,35704498,,,,0
2015,Ontario,2021A000235,Persons,249,units,0,v1592180537,2130,13709293,,,,0
2015,"Toronto (C), Ontario",2021A00053520005,Persons,249,units,0,v1592182773,2132,2800240,,,,0
2015,"Mississauga (CY), Ontario",2021A00053521005,Persons,249,units,0,v1592182774,2134,738232,,,,0
2015,"Brampton (CY), Ontario",2021A00053521010,Persons,249,units,0,v1592182775,2135,596008,,,,0
2015,"Markham (CY), Ontario",2021A00053519036,Persons,249,units,0,v1592182764,2138,335813,,,,0
2015,"Vaughan (CY), Ontario",2021A00053519028,Persons,249,units,0,v1592182763,2139,313124,,,,0
2015,"Oakville (T), Ontario",2021A00053524001,Persons,249,units,0,v1592182793,2142,196442,,,,0
2015,"Richmond Hill (T), Ontario",2021A00053519038,Persons,249,units,0,v1592182765,2143,199920,,,,0
2015,"Burlington (CY), Ontario",2021A00053524002,Persons,249,units,0,v1592182794,2144,186615,,,,0
2015,"Oshawa (CY), Ontario",2021A00053518013,Persons,249,units,0,v1592182757,2145,161270,,,,0
2015,"Whitby (T), Ontario",2021A00053518009,Persons,249,units,0,v1592182756,2149,131374,,,,0
2015,"Milton (T), Ontario",2021A00053524009,Persons,249,units,0,v1592182795,2152,109909,,,,0
2015,"Ajax (T), Ontario",2021A00053518005,Persons,249,units,0,v1592182755,2154,122017,,,,0
2015,"Clarington (MU), Ontario",2021A00053518017,Persons,249,units,0,v1592182758,2159,93125,,,,0
2015,"Pickering (CY), Ontario",2021A00053518001,Persons,249,units,0,v1592182754,2160,93703,,,,0
2015,"Newmarket (T), Ontario",2021A00053519048,Persons,249,units,0,v1592182768,2162,86110,,,,0
2015,"Caledon (T), Ontario",2021A00053521024,Persons,249,units,0,v1592182776,2165,66229,,,,0
2015,"Halton Hills (T), Ontario",2021A00053524015,Persons,249,units,0,v1592182796,2169,62282,,,,0
2015,"Aurora (T), Ontario",2021A00053519046,Persons,249,units,0,v1592182767,2170,55632,,,,0
2015,"Whitchurch-Stouffville (T), Ontario",2021A00053519044,Persons,249,units,0,v1592182766,2174,45790,,,,0
2015,"Georgina (T), Ontario",2021A00053519070,Persons,249,units,0,v1592182771,2177,46000,,,,0
2015,"East Gwillimbury (T), Ontario",2021A00053519054,Persons,249,units,0,v1592182770,2187,24237,,,,0
2015,"King (TP), Ontario",2021A00053519049,Persons,249,units,0,v1592182769,2196,24325,,,,0
2015,"Scugog (TP), Ontario",2021A00053518020,Persons,249,units,0,v1592182759,2212,22169,,,,0
2015,"Uxbridge (TP), Ontario",2021A00053518029,Persons,249,units,0,v1592182761,2214,21850,,,,0
2015,"Brock (TP), Ontario",2021A00053518039,Persons,249,units,0,v1592182762,2255,11803,,,,0
2016,Canada,2021A00001124,Persons,249,units,0,v1592180531,1,36110803,,,,0
2016,Ontario,2021A000235,Persons,249,units,0,v1592180537,2130,13876500,,,,0
2016,"Toronto (C), Ontario",2021A00053520005,Persons,249,units,0,v1592182773,2132,2822610,,,,0
2016,"Mississauga (CY), Ontario",2021A00053521005,Persons,249,units,0,v1592182774,2134,744011,,,,0
2016,"Brampton (CY), Ontario",2021A00053521010,Persons,249,units,0,v1592182775,2135,615190,,,,0
2016,"Markham (CY), Ontario",2021A00053519036,Persons,249,units,0,v1592182764,2138,338936,,,,0
2016,"Vaughan (CY), Ontario",2021A00053519028,Persons,249,units,0,v1592182763,2139,315669,,,,0
2016,"Oakville (T), Ontario",2021A00053524001,Persons,249,units,0,v1592182793,2142,199674,,,,0
2016,"Richmond Hill (T), Ontario",2021A00053519038,Persons,249,units,0,v1592182765,2143,200677,,,,0
2016,"Burlington (CY), Ontario",2021A00053524002,Persons,249,units,0,v1592182794,2144,188512,,,,0
2016,"Oshawa (CY), Ontario",2021A00053518013,Persons,249,units,0,v1592182757,2145,164738,,,,0
2016,"Whitby (T), Ontario",2021A00053518009,Persons,249,units,0,v1592182756,2149,132335,,,,0
2016,"Milton (T), Ontario",2021A00053524009,Persons,249,units,0,v1592182795,2152,114355,,,,0
2016,"Ajax (T), Ontario",2021A00053518005,Persons,249,units,0,v1592182755,2154,123693,,,,0
2016,"Clarington (MU), Ontario",2021A00053518017,Persons,249,units,0,v1592182758,2159,95099,,,,0
2016,"Pickering (CY), Ontario",2021A00053518001,Persons,249,units,0,v1592182754,2160,94605,,,,0
2016,"Newmarket (T), Ontario",2021A00053519048,Persons,249,units,0,v1592182768,2162,86790,,,,0
2016,"Caledon (T), Ontario",2021A00053521024,Persons,249,units,0,v1592182776,2165,68896,,,,0
2016,"Halton Hills (T), Ontario",2021A00053524015,Persons,249,units,0,v1592182796,2169,62992,,,,0
2016,"Aurora (T), Ontario",2021A00053519046,Persons,249,units,0,v1592182767,2170,57297,,,,0
2016,"Whitchurch-Stouffville (T), Ontario",2021A00053519044,Persons,249,units,0,v1592182766,2174,47409,,,,0
2016,"Georgina (T), Ontario",2021A00053519070,Persons,249,units,0,v1592182771,2177,46882,,,,0
2016,"East Gwillimbury (T), Ontario",2021A00053519054,Persons,249,units,0,v1592182770,2187,24796,,,,0
2016,"King (TP), Ontario",2021A00053519049,Persons,249,units,0,v1592182769,2196,25342,,,,0
2016,"Scugog (TP), Ontario",2021A00053518020,Persons,249,units,0,v1592182759,2212,22162,,,,0
2016,"Uxbridge (TP), Ontario",2021A00053518029,Persons,249,units,0,v1592182761,2214,21705,,,,0
2016,"Brock (TP), Ontario",2021A00053518039,Persons,249,units,0,v1592182762,2255,11956,,,,0
2017,Canada,2021A00001124,Persons,249,units,0,v1592180531,1,36545075,,,,0
2017,Ontario,2021A000235,Persons,249,units,0,v1592180537,2130,14078499,,,,0
2017,"Toronto (C), Ontario",2021A00053520005,Persons,249,units,0,v1592182773,2132,2856557,,,,0
2017,"Mississauga (CY), Ontario",2021A00053521005,Persons,249,units,0,v1592182774,2134,747600,,,,0
2017,"Brampton (CY), Ontario",2021A00053521010,Persons,249,units,0,v1592182775,2135,631618,,,,0
2017,"Markham (CY), Ontario",2021A00053519036,Persons,249,units,0,v1592182764,2138,338876,,,,0
2017,"Vaughan (CY), Ontario",2021A00053519028,Persons,249,units,0,v1592182763,2139,317764,,,,0
2017,"Oakville (T), Ontario",2021A00053524001,Persons,249,units,0,v1592182793,2142,202934,,,,0
2017,"Richmond Hill (T), Ontario",2021A00053519038,Persons,249,units,0,v1592182765,2143,200180,,,,0
2017,"Burlington (CY), Ontario",2021A00053524002,Persons,249,units,0,v1592182794,2144,189081,,,,0
2017,"Oshawa (CY), Ontario",2021A00053518013,Persons,249,units,0,v1592182757,2145,167078,,,,0
2017,"Whitby (T), Ontario",2021A00053518009,Persons,249,units,0,v1592182756,2149,133923,,,,0
2017,"Milton (T), Ontario",2021A00053524009,Persons,249,units,0,v1592182795,2152,118132,,,,0
2017,"Ajax (T), Ontario",2021A00053518005,Persons,249,units,0,v1592182755,2154,124724,,,,0
2017,"Clarington (MU), Ontario",2021A00053518017,Persons,249,units,0,v1592182758,2159,97471,,,,0
2017,"Pickering (CY), Ontario",2021A00053518001,Persons,249,units,0,v1592182754,2160,95749,,,,0
2017,"Newmarket (T), Ontario",2021A00053519048,Persons,249,units,0,v1592182768,2162,87348,,,,0
2017,"Caledon (T), Ontario",2021A00053521024,Persons,249,units,0,v1592182776,2165,71921,,,,0
2017,"Halton Hills (T), Ontario",2021A00053524015,Persons,249,units,0,v1592182796,2169,63727,,,,0
2017,"Aurora (T), Ontario",2021A00053519046,Persons,249,units,0,v1592182767,2170,59189,,,,0
2017,"Whitchurch-Stouffville (T), Ontario",2021A00053519044,Persons,249,units,0,v1592182766,2174,48194,,,,0
2017,"Georgina (T), Ontario",2021A00053519070,Persons,249,units,0,v1592182771,2177,47463,,,,0
2017,"East Gwillimbury (T), Ontario",2021A00053519054,Persons,249,units,0,v1592182770,2187,26460,,,,0
2017,"King (TP), Ontario",2021A00053519049,Persons,249,units,0,v1592182769,2196,25804,,,,0
2017,"Scugog (TP), Ontario",2021A00053518020,Persons,249,units,0,v1592182759,2212,22141,,,,0
2017,"Uxbridge (TP), Ontario",2021A00053518029,Persons,249,units,0,v1592182761,2214,21969,,,,0
2017,"Brock (TP), Ontario",2021A00053518039,Persons,249,units,0,v1592182762,2255,12024,,,,0
2018,Canada,2021A00001124,Persons,249,units,0,v1592180531,1,37072620,,,,0
2018,Ontario,2021A000235,Persons,249,units,0,v1592180537,2130,14326746,,,,0
2018,"Toronto (C), Ontario",2021A00053520005,Persons,249,units,0,v1592182773,2132,2903971,,,,0
2018,"Mississauga (CY), Ontario",2021A00053521005,Persons,249,units,0,v1592182774,2134,752117,,,,0
2018,"Brampton (CY), Ontario",2021A00053521010,Persons,249,units,0,v1592182775,2135,652892,,,,0
2018,"Markham (CY), Ontario",2021A00053519036,Persons,249,units,0,v1592182764,2138,341063,,,,0
2018,"Vaughan (CY), Ontario",2021A00053519028,Persons,249,units,0,v1592182763,2139,322152,,,,0
2018,"Oakville (T), Ontario",2021A00053524001,Persons,249,units,0,v1592182793,2142,208381,,,,0
2018,"Richmond Hill (T), Ontario",2021A00053519038,Persons,249,units,0,v1592182765,2143,201319,,,,0
2018,"Burlington (CY), Ontario",2021A00053524002,Persons,249,units,0,v1592182794,2144,190144,,,,0
2018,"Oshawa (CY), Ontario",2021A00053518013,Persons,249,units,0,v1592182757,2145,171154,,,,0
2018,"Whitby (T), Ontario",2021A00053518009,Persons,249,units,0,v1592182756,2149,135078,,,,0
2018,"Milton (T), Ontario",2021A00053524009,Persons,249,units,0,v1592182795,2152,123238,,,,0
2018,"Ajax (T), Ontario",2021A00053518005,Persons,249,units,0,v1592182755,2154,126296,,,,0
2018,"Clarington (MU), Ontario",2021A00053518017,Persons,249,units,0,v1592182758,2159,99513,,,,0
2018,"Pickering (CY), Ontario",2021A00053518001,Persons,249,units,0,v1592182754,2160,97058,,,,0
2018,"Newmarket (T), Ontario",2021A00053519048,Persons,249,units,0,v1592182768,2162,88031,,,,0
2018,"Caledon (T), Ontario",2021A00053521024,Persons,249,units,0,v1592182776,2165,74087,,,,0
2018,"Halton Hills (T), Ontario",2021A00053524015,Persons,249,units,0,v1592182796,2169,63961,,,,0
2018,"Aurora (T), Ontario",2021A00053519046,Persons,249,units,0,v1592182767,2170,60889,,,,0
2018,"Whitchurch-Stouffville (T), Ontario",2021A00053519044,Persons,249,units,0,v1592182766,2174,48980,,,,0
2018,"Georgina (T), Ontario",2021A00053519070,Persons,249,units,0,v1592182771,2177,47781,,,,0
2018,"East Gwillimbury (T), Ontario",2021A00053519054,Persons,249,units,0,v1592182770,2187,30038,,,,0
2018,"King (TP), Ontario",2021A00053519049,Persons,249,units,0,v1592182769,2196,26800,,,,0
2018,"Scugog (TP), Ontario",2021A00053518020,Persons,249,units,0,v1592182759,2212,22090,,,,0
2018,"Uxbridge (TP), Ontario",2021A00053518029,Persons,249,units,0,v1592182761,2214,22231,,,,0
2018,"Brock (TP), Ontario",2021A00053518039,Persons,249,units,0,v1592182762,2255,12151,,,,0
2019,Canada,2021A00001124,Persons,249,units,0,v1592180531,1,37618495,,,,0
2019,Ontario,2021A000235,Persons,249,units,0,v1592180537,2130,14573565,,,,0
2019,"Toronto (C), Ontario",2021A00053520005,Persons,249,units,0,v1592182773,2132,2939364,,,,0
2019,"Mississauga (CY), Ontario",2021A00053521005,Persons,249,units,0,v1592182774,2134,761192,,,,0
2019,"Brampton (CY), Ontario",2021A00053521010,Persons,249,units,0,v1592182775,2135,673296,,,,0
2019,"Markham (CY), Ontario",2021A00053519036,Persons,249,units,0,v1592182764,2138,347690,,,,0
2019,"Vaughan (CY), Ontario",2021A00053519028,Persons,249,units,0,v1592182763,2139,329058,,,,0
2019,"Oakville (T), Ontario",2021A00053524001,Persons,249,units,0,v1592182793,2142,214200,,,,0
2019,"Richmond Hill (T), Ontario",2021A00053519038,Persons,249,units,0,v1592182765,2143,205806,,,,0
2019,"Burlington (CY), Ontario",2021A00053524002,Persons,249,units,0,v1592182794,2144,192509,,,,0
2019,"Oshawa (CY), Ontario",2021A00053518013,Persons,249,units,0,v1592182757,2145,175771,,,,0
2019,"Whitby (T), Ontario",2021A00053518009,Persons,249,units,0,v1592182756,2149,136971,,,,0
2019,"Milton (T), Ontario",2021A00053524009,Persons,249,units,0,v1592182795,2152,129022,,,,0
2019,"Ajax (T), Ontario",2021A00053518005,Persons,249,units,0,v1592182755,2154,128937,,,,0
2019,"Clarington (MU), Ontario",2021A00053518017,Persons,249,units,0,v1592182758,2159,101138,,,,0
2019,"Pickering (CY), Ontario",2021A00053518001,Persons,249,units,0,v1592182754,2160,98891,,,,0
2019,"Newmarket (T), Ontario",2021A00053519048,Persons,249,units,0,v1592182768,2162,89585,,,,0
2019,"Caledon (T), Ontario",2021A00053521024,Persons,249,units,0,v1592182776,2165,75578,,,,0
2019,"Halton Hills (T), Ontario",2021A00053524015,Persons,249,units,0,v1592182796,2169,64908,,,,0
2019,"Aurora (T), Ontario",2021A00053519046,Persons,249,units,0,v1592182767,2170,62345,,,,0
2019,"Whitchurch-Stouffville (T), Ontario",2021A00053519044,Persons,249,units,0,v1592182766,2174,49971,,,,0
2019,"Georgina (T), Ontario",2021A00053519070,Persons,249,units,0,v1592182771,2177,48407,,,,0
2019,"East Gwillimbury (T), Ontario",2021A00053519054,Persons,249,units,0,v1592182770,2187,31654,,,,0
2019,"King (TP), Ontario",2021A00053519049,Persons,249,units,0,v1592182769,2196,27663,,,,0
2019,"Scugog (TP), Ontario",2021A00053518020,Persons,249,units,0,v1592182759,2212,22112,,,,0
2019,"Uxbridge (TP), Ontario",2021A00053518029,Persons,249,units,0,v1592182761,2214,22312,,,,0
2019,"Brock (TP), Ontario",2021A00053518039,Persons,249,units,0,v1592182762,2255,12437,,,,0
2020,Canada,2021A00001124,Persons,249,units,0,v1592180531,1,38028638,,,,0
2020,Ontario,2021A000235,Persons,249,units,0,v1592180537,2130,14761811,,,,0
2020,"Toronto (C), Ontario",2021A00053520005,Persons,249,units,0,v1592182773,2132,2952366,,,,0
2020,"Mississauga (CY), Ontario",2021A00053521005,Persons,249,units,0,v1592182774,2134,758665,,,,0
2020,"Brampton (CY), Ontario",2021A00053521010,Persons,249,units,0,v1592182775,2135,688154,,,,0
2020,"Markham (CY), Ontario",2021A00053519036,Persons,249,units,0,v1592182764,2138,351799,,,,0
2020,"Vaughan (CY), Ontario",2021A00053519028,Persons,249,units,0,v1592182763,2139,333632,,,,0
2020,"Oakville (T), Ontario",2021A00053524001,Persons,249,units,0,v1592182793,2142,219028,,,,0
2020,"Richmond Hill (T), Ontario",2021A00053519038,Persons,249,units,0,v1592182765,2143,209062,,,,0
2020,"Burlington (CY), Ontario",2021A00053524002,Persons,249,units,0,v1592182794,2144,193853,,,,0
2020,"Oshawa (CY), Ontario",2021A00053518013,Persons,249,units,0,v1592182757,2145,180116,,,,0
2020,"Whitby (T), Ontario",2021A00053518009,Persons,249,units,0,v1592182756,2149,140662,,,,0
2020,"Milton (T), Ontario",2021A00053524009,Persons,249,units,0,v1592182795,2152,135129,,,,0
2020,"Ajax (T), Ontario",2021A00053518005,Persons,249,units,0,v1592182755,2154,131297,,,,0
2020,"Clarington (MU), Ontario",2021A00053518017,Persons,249,units,0,v1592182758,2159,103207,,,,0
2020,"Pickering (CY), Ontario",2021A00053518001,Persons,249,units,0,v1592182754,2160,101596,,,,0
2020,"Newmarket (T), Ontario",2021A00053519048,Persons,249,units,0,v1592182768,2162,91012,,,,0
2020,"Caledon (T), Ontario",2021A00053521024,Persons,249,units,0,v1592182776,2165,77923,,,,0
2020,"Halton Hills (T), Ontario",2021A00053524015,Persons,249,units,0,v1592182796,2169,65388,,,,0
2020,"Aurora (T), Ontario",2021A00053519046,Persons,249,units,0,v1592182767,2170,63634,,,,0
